,Sección,PAN,PRI,PRD,V,PT,MC,M,PA+PRI+PRD,PAN+PRI,PAN+PRD,PRI+PRD,V+PT+M,V+PT,V+M,PT+M,Candidaturas no registradas,Votos nulos,Total
197,Sección 1277,127,45,6,13,13,62,112,9,5,1,0,9,2,2,5,1,11,423
198,Sección 1278,50,27,5,15,38,121,200,3,0,0,1,10,2,2,6,0,12,492
199,Sección 1279,199,151,23,30,66,310,312,22,3,1,2,27,3,2,5,3,31,1190
200,Sección 1280,164,149,21,47,53,425,358,18,4,0,0,9,1,4,11,0,60,1324
201,Sección 1281,459,335,46,119,175,649,947,53,8,1,1,86,9,12,17,1,416,3334
202,Sección 1282,73,85,5,22,25,116,192,8,0,1,0,15,2,1,0,0,18,563
203,Sección 1283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,Sección 1284,74,36,2,23,18,115,155,6,1,0,0,19,2,5,3,0,10,469
205,Sección 1285,81,59,3,17,16,79,108,8,6,0,1,11,2,3,1,1,3,399
206,Sección 1286,26,15,0,6,7,38,67,2,0,0,0,4,0,1,1,0,3,170
207,Sección 1287,77,62,2,5,9,25,65,9,1,0,0,3,0,1,2,0,6,267
208,Sección 1288,143,64,12,20,22,136,193,7,4,0,0,9,0,2,3,0,12,627
209,Sección 1289,217,162,7,12,9,88,107,19,7,1,0,9,0,0,1,0,10,649
210,Sección 1290,430,265,18,27,32,206,355,31,11,0,2,28,5,6,5,0,18,1439
211,Sección 1291,219,131,7,20,39,91,239,29,6,0,0,18,2,4,1,1,14,821
212,Sección 1292,102,61,8,16,9,54,92,12,2,0,0,10,0,1,5,0,4,376
213,Sección 1293,81,62,2,15,18,80,127,12,1,0,0,15,1,1,4,0,12,431
214,Sección 1294,130,77,6,21,34,110,131,18,4,0,0,10,2,4,6,0,11,564
215,Sección 1295,45,24,4,11,15,59,100,5,0,0,0,6,0,0,0,0,7,276
216,Sección 1297,43,27,2,10,14,97,112,6,1,0,0,18,2,1,5,0,20,358
217,Sección 1298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,Sección 1299,142,57,9,20,18,99,174,10,3,0,0,15,2,3,2,0,10,564
219,Sección 1300,118,92,16,16,24,126,136,22,4,2,0,6,2,0,0,0,10,574
220,Sección 1301,84,36,5,12,19,65,106,8,2,0,1,8,0,4,2,0,10,362
221,Sección 1302,113,75,1,6,6,28,58,10,3,0,0,7,0,1,3,0,6,317
222,Sección 1303,58,27,5,0,10,39,62,10,4,0,0,8,1,3,5,0,4,236
223,Sección 1304,76,52,4,2,2,18,44,5,2,0,0,1,1,0,2,0,0,209
224,Sección 1305,82,53,2,4,10,25,47,13,1,0,0,8,0,2,0,1,7,255
225,Sección 1306,475,306,15,23,22,101,181,44,10,2,2,19,1,1,3,0,20,1225
226,Sección 1307,373,183,11,34,33,124,429,32,9,0,0,34,5,3,9,0,16,1295
227,Sección 1308,152,92,4,15,19,74,129,16,2,1,1,13,1,2,5,0,10,536
228,Sección 1309,113,88,5,7,13,35,78,15,4,0,0,4,0,0,1,0,7,370
229,Sección 1310,60,30,0,6,6,28,50,5,0,0,0,7,2,0,0,0,3,197
230,Sección 1311,85,40,2,4,9,34,60,10,3,0,0,3,0,0,0,0,8,258
231,Sección 1312,91,66,8,13,16,88,144,19,4,0,0,13,0,0,0,0,8,470
232,Sección 1313,101,44,6,9,8,56,87,9,3,0,1,4,4,3,2,1,6,344
233,Sección 1314,62,55,1,9,6,25,62,4,1,0,0,3,1,1,1,0,1,232
234,Sección 1315,127,64,4,6,11,29,74,12,4,0,0,4,0,0,2,1,7,345
235,Sección 1316,61,40,3,6,8,35,58,11,3,0,0,5,0,1,2,0,8,241
236,Sección 1317,89,42,7,12,20,59,102,15,2,0,0,9,1,1,3,3,6,371
237,Sección 1318,248,157,9,32,48,268,293,27,8,0,1,24,4,1,7,0,19,1146
238,Sección 1319,62,48,3,6,8,89,100,3,0,0,0,10,0,0,1,0,10,340
239,Sección 1320,42,20,4,6,6,22,66,5,1,0,0,2,1,1,0,0,3,179
240,Sección 1321,67,53,3,7,14,40,47,9,1,2,0,10,1,2,1,0,6,263
241,Sección 1322,105,59,2,9,8,35,100,19,4,0,0,7,0,0,0,0,9,357
242,Sección 1323,125,81,2,6,7,53,90,16,1,0,0,3,0,1,3,0,3,391
243,Sección 1324,78,53,1,10,10,49,76,8,2,0,0,8,1,1,1,0,12,310
244,Sección 1325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,Sección 1326,95,46,1,8,12,44,92,9,7,0,0,6,3,1,2,0,5,331
246,Sección 1327,90,67,8,12,11,62,128,9,4,0,0,7,1,5,3,0,9,416
247,Sección 1328,158,63,7,15,21,78,143,19,6,1,0,19,3,3,4,0,9,549
248,Sección 1329,75,36,2,5,4,40,77,14,0,0,0,6,0,0,0,0,2,261
249,Sección 1330,60,33,1,4,8,54,88,15,1,0,0,8,1,2,2,0,7,284
250,Sección 1331,61,35,2,14,21,87,137,8,4,1,0,14,4,0,8,0,11,407
251,Sección 1332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,Sección 1333,218,123,13,20,28,106,156,21,8,1,0,115,2,2,3,0,14,830
253,Sección 1334,225,132,16,13,14,60,119,20,9,0,2,17,1,0,3,0,11,642
254,Sección 1335,142,83,3,2,7,19,44,15,6,0,0,2,0,0,2,0,3,328
255,Sección 1336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,Sección 1337,275,191,17,11,31,164,210,23,6,0,0,11,1,9,7,0,19,975
257,Sección 1338,186,96,11,19,16,79,161,21,3,0,0,9,0,0,2,0,11,614
258,Sección 1339,312,171,6,11,16,49,117,20,11,2,1,11,0,3,2,0,6,738
259,Sección 1340,194,158,11,22,23,112,207,31,6,0,1,21,2,4,1,0,16,809
260,Sección 1341,153,100,9,21,31,131,218,17,3,0,0,13,0,5,2,0,15,718
261,Sección 1342,97,55,9,18,18,98,125,7,2,0,0,17,2,4,9,0,14,475
262,Sección 1343,141,89,6,17,21,118,124,21,5,0,0,10,2,2,3,1,11,571
263,Sección 1344,43,13,1,14,16,54,91,3,1,0,3,7,1,2,0,0,5,254
264,Sección 1345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,Sección 1346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,Sección 1347,72,23,4,16,13,71,114,10,7,0,0,8,1,0,4,0,9,352
267,Sección 1348,65,54,7,15,22,125,152,14,2,2,0,6,2,2,4,0,16,488
268,Sección 1350,14,12,1,0,2,4,14,0,2,0,0,2,0,2,0,0,0,53
269,Sección 1351,26,11,0,2,3,10,18,1,1,0,0,2,1,0,0,0,2,77
270,Sección 1353,70,72,7,15,19,53,96,5,3,2,0,4,0,7,2,0,8,363
271,Sección 1354,99,99,22,40,64,211,274,30,5,0,0,9,1,2,4,0,40,900
272,Sección 1355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,Sección 1356,47,42,8,6,73,82,383,8,0,0,0,1,0,1,1,0,13,665
274,Sección 2206,75,215,7,14,218,145,146,11,9,0,0,6,2,0,5,0,27,880
275,Sección 2207,88,164,7,11,193,105,108,8,11,0,1,10,0,0,5,0,24,735
276,Sección 2208,6,27,2,4,31,69,75,1,0,0,0,3,1,0,3,0,6,228
277,Sección 2209,8,57,2,2,28,51,39,3,0,0,2,0,0,0,2,0,11,205
278,Sección 2211,12,74,6,4,50,90,70,3,5,0,0,4,0,0,3,0,12,333
279,Sección 2212,36,61,0,9,135,62,65,3,2,0,0,1,0,0,0,0,7,381
280,Sección 2261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,Sección 2262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,Sección 2263,1,38,0,3,6,0,51,0,0,0,0,2,0,0,0,0,4,105
283,Sección 2265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,Sección 2278,375,133,5,18,17,80,329,18,29,1,0,24,4,4,8,0,36,1081
285,Sección 2279,195,71,2,20,15,52,197,7,13,0,0,13,1,3,3,0,12,604
286,Sección 2280,104,42,1,8,10,26,118,2,2,0,1,2,1,3,3,0,5,328
287,Sección 2281,63,14,0,0,0,1,44,2,0,0,0,7,0,0,0,0,7,138
288,Sección 2282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,Sección 2283,33,13,0,0,4,7,12,0,6,0,0,0,0,0,0,0,2,77
290,Sección 2286,68,15,0,3,6,11,86,3,3,0,0,4,0,0,1,0,5,205
291,Sección 2287,44,22,0,2,3,6,54,0,0,0,0,0,0,0,0,0,4,135
292,Sección 2323,109,74,8,14,31,21,369,9,13,1,1,17,2,5,6,0,72,752
293,Sección 2324,10,2,0,5,2,1,54,1,0,1,0,11,0,5,0,0,8,100
294,Sección 2325,30,30,7,11,17,5,309,1,0,1,0,1,1,0,0,0,52,465
295,Sección 2326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,Sección 2327,33,14,0,1,6,0,45,0,1,0,0,0,0,0,0,0,27,127
297,Sección 2328,19,10,2,17,13,11,185,1,1,0,0,14,1,5,6,1,5,291
298,Sección 2329,93,53,3,26,18,13,524,13,1,1,0,16,2,0,3,2,13,781
299,Sección 2330,3,0,0,2,2,4,213,0,1,0,0,5,0,2,1,0,6,239
300,Sección 2390,300,29,2,290,5,46,68,28,12,1,0,9,6,8,1,1,30,836
301,Sección 2392,96,11,1,88,2,16,22,5,3,0,1,1,0,5,1,0,13,265
302,Sección 2393,88,33,0,202,5,10,27,2,1,0,0,1,5,3,0,1,23,401
303,Sección 2395,85,18,2,125,2,14,49,5,1,0,0,1,1,7,2,1,15,328
304,Sección 2545,16,90,4,12,17,18,80,2,0,0,0,1,0,0,2,0,12,254
305,Sección 2546,13,169,4,24,56,19,98,1,0,0,0,5,0,0,0,0,1,390
306,Sección 2547,9,53,2,6,6,15,46,2,0,0,0,7,0,0,0,0,2,148
307,Sección 2548,15,87,2,25,19,14,96,6,1,1,0,6,0,0,4,0,16,292
308,Sección 2549,82,84,6,12,11,125,87,8,2,0,0,2,0,1,1,1,13,435
309,Sección 2550,91,138,7,34,17,138,105,8,6,0,0,11,1,0,0,0,23,579
