,Sección,PAN,PRI,PRD,V,PT,MC,M,PA+PRI+PRD,PAN+PRI,PAN+PRD,PRI+PRD,V+PT+M,V+PT,V+M,PT+M,Candidaturas no registradas,Votos nulos,Total
176,Sección 1142,1,73,1,16,13,22,166,0,0,0,0,0,0,0,0,0,20,312
177,Sección 1143,5,76,0,15,16,13,184,0,0,0,0,0,0,0,0,0,0,309
178,Sección 1144,2,60,2,14,10,12,219,3,0,0,0,17,0,5,3,0,10,357
179,Sección 1145,13,37,4,5,7,21,111,3,2,0,0,3,1,1,1,0,5,214
180,Sección 1146,0,33,1,7,4,5,103,0,0,0,0,3,0,3,1,1,11,172
181,Sección 1147,7,17,6,6,8,13,169,1,0,0,0,5,2,0,0,0,14,248
182,Sección 1148,1,107,1,5,9,14,188,0,0,0,0,4,0,0,2,3,10,344
183,Sección 1149,10,70,2,10,11,13,72,5,0,0,0,5,0,0,0,0,7,205
184,Sección 1150,7,136,3,8,14,20,181,2,1,0,1,13,3,1,7,2,13,412
185,Sección 1151,6,105,7,8,6,23,149,1,0,0,0,13,0,0,0,2,6,326
186,Sección 1152,4,89,4,13,20,33,197,0,0,1,1,13,1,6,3,0,7,392
187,Sección 1153,1,101,0,4,8,16,127,2,1,0,0,8,1,1,4,0,11,285
188,Sección 1154,0,69,2,8,8,7,116,0,0,0,0,4,1,1,0,3,7,226
189,Sección 1155,5,101,0,11,6,23,161,3,0,0,0,3,0,3,1,0,12,329
190,Sección 1156,0,42,0,4,5,5,88,2,0,0,0,2,0,1,0,1,0,150
