,Sección,PAN,PRI,PRD,V,PT,MC,M,PA+PRI+PRD,PAN+PRI,PAN+PRD,PRI+PRD,V+PT+M,V+PT,V+M,PT+M,Candidaturas no registradas,Votos nulos,Total
191,Sección 1639,30,50,18,103,133,12,494,0,0,1,0,12,2,5,2,0,35,897
192,Sección 1641,12,30,4,61,75,32,471,2,2,0,0,11,7,6,5,0,26,744
193,Sección 1647,13,14,7,29,81,31,257,1,0,0,0,12,2,6,19,3,17,492
194,Sección 1648,5,8,3,34,25,17,163,0,0,0,0,6,3,1,4,2,16,287
195,Sección 1652,8,5,4,31,40,9,279,0,0,0,0,8,1,3,2,0,13,403
196,Sección 1653,17,21,5,31,76,35,289,1,1,0,0,20,3,5,9,1,22,536
197,Sección 1668,5,43,6,28,29,3,299,3,0,0,0,8,9,5,6,0,16,460
198,Sección 1669,3,28,4,36,32,13,209,0,1,0,0,7,5,4,6,0,10,358
199,Sección 1670,5,5,0,2,2,1,19,0,0,0,0,0,0,0,0,0,3,37
200,Sección 1676,1,3,1,4,30,2,166,0,1,0,0,1,1,0,0,0,2,212
201,Sección 1699,22,46,1,38,56,29,235,2,3,0,0,15,5,5,7,0,15,479
202,Sección 1700,6,8,2,22,28,2,193,0,0,0,0,3,1,0,2,0,20,287
203,Sección 1701,5,18,2,46,53,31,275,1,0,0,0,32,5,5,10,0,27,510
204,Sección 1709,6,98,3,42,80,16,238,1,0,0,0,13,3,5,3,1,29,538
205,Sección 1710,4,80,4,40,39,11,241,1,0,1,0,7,1,3,7,2,16,457
206,Sección 1711,3,3,4,14,14,14,148,0,0,0,0,6,0,2,1,0,11,220
207,Sección 1738,5,197,3,61,24,44,467,2,0,0,0,7,2,6,0,0,8,826
208,Sección 1739,8,182,1,50,29,55,356,1,0,0,0,3,1,5,5,1,25,722
209,Sección 1740,2,28,1,17,9,7,133,1,0,0,0,1,1,0,1,0,4,205
210,Sección 1769,13,65,6,25,20,20,101,0,2,0,0,2,0,1,2,0,28,285
211,Sección 1770,20,155,10,37,38,14,127,1,2,0,0,1,0,3,3,2,52,465
212,Sección 1816,14,34,1,47,161,33,554,3,1,1,0,26,7,7,7,0,15,911
213,Sección 1817,84,100,10,77,158,103,1079,17,6,1,0,80,12,12,32,3,35,1809
214,Sección 1818,29,35,4,28,117,35,626,4,2,0,0,42,10,10,21,0,3,966
215,Sección 1819,29,15,2,21,57,18,249,7,3,0,0,29,2,1,13,0,6,452
216,Sección 1820,57,52,10,75,183,67,875,14,2,0,0,109,10,10,37,2,19,1522
217,Sección 1821,15,47,4,24,64,19,270,2,1,0,0,14,3,1,3,0,10,477
218,Sección 1822,35,150,10,39,88,33,339,7,3,0,0,13,2,7,11,2,32,771
219,Sección 1823,16,34,8,35,164,36,443,3,1,0,0,15,11,1,14,1,23,805
